aqiMajorPollutant,airQualityLevel,observationDateTime,deviceStatus,airQualityIndex,id,co.avgOverTime,pm10.avgOverTime,pm2p5.avgOverTime,so2.avgOverTime,airTemperature.avgOverTime,o3.avgOverTime,atmosphericPressure.avgOverTime,uv.avgOverTime,illuminance.avgOverTime,relativeHumidity.avgOverTime,co2.avgOverTime,ambientNoise.avgOverTime,no2.avgOverTime
PM2.5,VERY_POOR,2022-01-02 18:16:09+05:30,ACTIVE,326,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,0.95,126.93,79.42,0.03,28.25,3.67,0.94,0.0,32.35,56.16,290.25,77.66,86.44
PM2.5,MODERATE,2022-01-02 18:16:09+05:30,ACTIVE,156,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/12bd3b5b-a189-0d10-3a1f-20a0ba699d7f,1.17,48.87,28.07,0.87,28.11,51.95,0.93,0.01,584.2,54.42,0.0,80.96,50.58
PM2.5,VERY_POOR,2022-01-02 18:16:09+05:30,ACTIVE,326,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,0.95,126.93,79.42,0.03,28.25,3.67,0.94,0.0,32.35,56.16,290.25,77.66,86.44
PM2.5,MODERATE,2022-01-02 18:16:10+05:30,ACTIVE,162,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0541f9dd-2787-d791-9340-c30da7750de7,1.97,79.18,46.95,0.04,28.5,16.88,0.94,0.03,417.46,55.36,0.0,70.92,108.93
PM2.5,POOR,2022-01-02 18:16:11+05:30,ACTIVE,217,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02b868e6-59f7-9359-3ae3-6feaf0e6bd9f,2.62,97.4,56.84,9.12,26.89,23.88,0.93,0.02,562.5,57.05,103.07,78.23,99.43
NO2,SATISFACTORY,2022-01-02 18:16:11+05:30,ACTIVE,56,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0ede317b-62b5-86e2-de37-604271f37d73,0.41,14.87,8.75,0.0,27.8,42.87,0.94,0.03,1240.15,58.33,395.89,78.49,50.82
PM2.5,VERY_POOR,2022-01-02 18:16:11+05:30,ACTIVE,349,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a1198ebc-db62-1c31-28c6-09d51441f153,1.79,179.82,116.94,2.41,27.47,43.21,0.94,0.06,556.41,58.07,404.58,83.15,27.99
PM2.5,POOR,2022-01-02 18:16:11+05:30,ACTIVE,216,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/98bf83b7-a2b8-ea70-88aa-7d1d9f33dbe0,0.85,85.03,62.48,2.54,26.73,17.76,0.94,0.01,201.61,58.85,357.32,76.34,60.81
PM2.5,SATISFACTORY,2022-01-02 18:16:11+05:30,ACTIVE,76,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/21ece4ba-0dcf-843a-16e0-35e0082277dd,1.43,45.69,19.86,1.97,29.11,3.88,0.94,0.02,240.77,51.42,414.72,74.2,95.66
PM2.5,VERY_POOR,2022-01-02 18:16:12+05:30,ACTIVE,307,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c4ebd7e-00e2-3881-ca79-281a1ba5bc22,0.63,120.39,77.59,2.39,29.03,42.67,0.94,0.08,945.5,52.46,367.33,65.0,70.38
PM2.5,POOR,2022-01-02 18:16:13+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,1.53,99.28,66.53,3.7,28.98,15.65,0.94,0.03,459.03,56.61,0.3,84.6,62.84
PM2.5,POOR,2022-01-02 18:16:13+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,1.53,99.28,66.53,3.7,28.98,15.65,0.94,0.03,459.03,56.61,0.3,84.6,62.84
PM2.5,POOR,2022-01-02 18:16:13+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,1.53,99.28,66.53,3.7,28.98,15.65,0.94,0.03,459.03,56.61,0.3,84.6,62.84
PM2.5,POOR,2022-01-02 18:16:13+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,1.53,99.28,66.53,3.7,28.98,15.65,0.94,0.03,459.03,56.61,0.3,84.6,62.84
CO,SATISFACTORY,2022-01-02 18:16:13+05:30,ACTIVE,78,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f40c0b8e-248f-9f62-414e-7e2a7065d53e,2.38,37.21,16.49,1.63,28.82,64.56,0.93,0.0,670.68,53.94,90.4,60.24,42.58
PM2.5,MODERATE,2022-01-02 18:16:14+05:30,ACTIVE,177,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3d3a569a-1a89-c3b6-671c-5675e4132c32,1.51,105.44,46.04,0.09,29.75,20.79,0.93,0.02,954.62,49.61,406.26,79.02,72.29
PM2.5,VERY_POOR,2022-01-02 18:16:15+05:30,ACTIVE,328,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2a072b6c-ec0b-d307-bdc6-86a8b585f5df,0.83,149.49,78.46,0.08,27.98,29.87,0.94,0.0,31.72,56.66,522.7,80.62,30.58
PM2.5,SATISFACTORY,2022-01-02 18:16:16+05:30,ACTIVE,77,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b4b9e3b8-fcfa-08c2-a9c5-2093748a116c,1.37,46.61,23.0,1.06,28.53,8.77,0.94,0.03,621.12,54.39,219.01,80.43,76.53
PM2.5,POOR,2022-01-02 18:16:16+05:30,ACTIVE,264,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2353b250-df9a-4108-8e2c-240955969d7e,2.37,148.44,76.78,2.38,28.82,0.52,0.94,0.01,859.67,54.73,0.0,68.11,98.44
PM2.5,VERY_POOR,2022-01-02 18:16:19+05:30,ACTIVE,343,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/6e5c898e-23ee-f77a-82f5-ebc4998f5f4a,1.63,191.8,130.76,4.94,28.15,77.58,0.94,0.02,572.29,56.95,202.66,73.99,62.07
PM2.5,MODERATE,2022-01-02 18:16:21+05:30,ACTIVE,108,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/145bacfd-da11-d35f-ed80-ce7475d9bf3d,1.29,64.62,38.59,5.75,29.84,12.39,0.94,0.01,256.12,52.83,0.0,71.39,66.93
PM2.5,VERY_POOR,2022-01-02 18:31:08+05:30,ACTIVE,326,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,1.49,146.57,92.84,0.86,28.05,0.84,0.94,0.0,13.51,57.09,301.56,77.96,92.58
PM2.5,MODERATE,2022-01-02 18:31:08+05:30,ACTIVE,156,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/12bd3b5b-a189-0d10-3a1f-20a0ba699d7f,1.55,58.56,30.62,1.46,27.99,33.87,0.93,0.0,430.71,54.88,0.0,79.99,61.74
PM2.5,VERY_POOR,2022-01-02 18:31:08+05:30,ACTIVE,326,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,1.49,146.57,92.84,0.86,28.05,0.84,0.94,0.0,13.51,57.09,301.56,77.96,92.58
NO2,SATISFACTORY,2022-01-02 18:31:10+05:30,ACTIVE,56,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0ede317b-62b5-86e2-de37-604271f37d73,0.58,17.5,9.31,0.0,27.18,34.55,0.94,0.01,454.44,60.34,396.9,77.98,65.98
PM2.5,POOR,2022-01-02 18:31:10+05:30,ACTIVE,216,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/98bf83b7-a2b8-ea70-88aa-7d1d9f33dbe0,0.97,96.5,64.53,2.94,26.29,12.16,0.94,0.0,97.87,60.3,370.69,76.22,64.5
PM2.5,VERY_POOR,2022-01-02 18:31:10+05:30,ACTIVE,349,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a1198ebc-db62-1c31-28c6-09d51441f153,1.77,201.88,132.84,1.98,27.16,31.29,0.94,0.03,262.11,59.24,403.5,83.49,38.94
PM2.5,MODERATE,2022-01-02 18:31:10+05:30,ACTIVE,162,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0541f9dd-2787-d791-9340-c30da7750de7,2.15,70.67,40.98,0.05,28.13,16.49,0.94,0.01,198.19,56.58,0.0,69.74,113.3
PM2.5,POOR,2022-01-02 18:31:10+05:30,ACTIVE,217,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02b868e6-59f7-9359-3ae3-6feaf0e6bd9f,3.09,97.27,56.38,10.15,26.53,22.25,0.93,0.0,268.86,58.19,107.2,78.53,105.31
PM2.5,SATISFACTORY,2022-01-02 18:31:10+05:30,ACTIVE,76,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/21ece4ba-0dcf-843a-16e0-35e0082277dd,1.72,55.76,22.62,2.41,28.27,1.18,0.94,0.01,113.16,53.98,420.52,76.22,103.18
PM2.5,POOR,2022-01-02 18:31:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,1.9,135.5,94.63,4.45,28.33,17.16,0.94,0.01,194.81,58.75,0.0,84.46,70.62
CO,SATISFACTORY,2022-01-02 18:31:12+05:30,ACTIVE,78,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f40c0b8e-248f-9f62-414e-7e2a7065d53e,2.87,32.78,14.95,2.01,28.0,61.27,0.93,0.0,299.28,56.18,91.42,60.24,42.48
PM2.5,POOR,2022-01-02 18:31:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,1.9,135.5,94.63,4.45,28.33,17.16,0.94,0.01,194.81,58.75,0.0,84.46,70.62
PM2.5,VERY_POOR,2022-01-02 18:31:12+05:30,ACTIVE,307,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c4ebd7e-00e2-3881-ca79-281a1ba5bc22,0.65,123.41,79.03,2.65,27.85,40.93,0.94,0.03,419.24,55.73,370.45,65.88,75.49
PM2.5,POOR,2022-01-02 18:31:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,1.9,135.5,94.63,4.45,28.33,17.16,0.94,0.01,194.81,58.75,0.0,84.46,70.62
PM2.5,POOR,2022-01-02 18:31:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,1.9,135.5,94.63,4.45,28.33,17.16,0.94,0.01,194.81,58.75,0.0,84.46,70.62
PM2.5,MODERATE,2022-01-02 18:31:13+05:30,ACTIVE,177,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3d3a569a-1a89-c3b6-671c-5675e4132c32,1.56,130.39,58.47,0.3,29.12,18.22,0.93,0.0,349.14,51.36,411.49,79.09,72.96
PM2.5,VERY_POOR,2022-01-02 18:31:14+05:30,ACTIVE,328,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2a072b6c-ec0b-d307-bdc6-86a8b585f5df,1.14,172.7,89.57,0.22,27.72,20.92,0.94,0.0,15.98,57.72,528.36,80.39,40.36
PM2.5,POOR,2022-01-02 18:31:16+05:30,ACTIVE,264,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2353b250-df9a-4108-8e2c-240955969d7e,2.62,147.52,77.65,2.83,28.28,0.0,0.94,0.0,298.46,56.74,0.0,68.62,103.1
PM2.5,SATISFACTORY,2022-01-02 18:31:16+05:30,ACTIVE,77,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b4b9e3b8-fcfa-08c2-a9c5-2093748a116c,1.58,57.06,24.9,1.31,28.01,3.75,0.94,0.01,255.89,55.88,226.22,81.13,81.59
PM2.5,VERY_POOR,2022-01-02 18:31:19+05:30,ACTIVE,343,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/6e5c898e-23ee-f77a-82f5-ebc4998f5f4a,1.65,186.0,119.59,5.04,27.82,74.02,0.94,0.01,263.33,57.84,203.26,74.28,64.4
PM2.5,MODERATE,2022-01-02 18:31:20+05:30,ACTIVE,108,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/145bacfd-da11-d35f-ed80-ce7475d9bf3d,1.4,69.64,41.43,5.97,29.19,8.91,0.94,0.0,99.37,54.45,0.0,71.28,72.88
PM2.5,VERY_POOR,2022-01-02 18:46:08+05:30,ACTIVE,326,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,1.78,156.29,101.47,1.1,27.74,0.09,0.94,0.0,4.29,58.44,302.94,77.96,89.33
PM2.5,MODERATE,2022-01-02 18:46:08+05:30,ACTIVE,156,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/12bd3b5b-a189-0d10-3a1f-20a0ba699d7f,1.74,61.11,31.74,1.73,27.47,29.04,0.93,0.0,26.37,56.91,0.0,79.1,63.58
PM2.5,VERY_POOR,2022-01-02 18:46:08+05:30,ACTIVE,326,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,1.78,156.29,101.47,1.1,27.74,0.09,0.94,0.0,4.29,58.44,302.94,77.96,89.33
PM2.5,MODERATE,2022-01-02 18:46:10+05:30,ACTIVE,162,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0541f9dd-2787-d791-9340-c30da7750de7,2.38,70.96,40.37,0.02,27.74,15.16,0.94,0.0,57.84,58.06,0.0,66.29,119.3
NO2,SATISFACTORY,2022-01-02 18:46:10+05:30,ACTIVE,56,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0ede317b-62b5-86e2-de37-604271f37d73,0.74,18.56,9.79,0.01,26.44,28.0,0.94,0.0,129.05,62.66,398.56,77.65,81.49
PM2.5,SATISFACTORY,2022-01-02 18:46:10+05:30,ACTIVE,76,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/21ece4ba-0dcf-843a-16e0-35e0082277dd,2.16,58.05,25.39,3.19,27.6,0.93,0.94,0.0,38.1,56.36,429.62,80.54,110.98
PM2.5,POOR,2022-01-02 18:46:10+05:30,ACTIVE,217,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02b868e6-59f7-9359-3ae3-6feaf0e6bd9f,3.63,103.57,58.91,11.7,26.29,20.29,0.93,0.0,83.77,59.15,113.47,78.49,108.27
PM2.5,POOR,2022-01-02 18:46:10+05:30,ACTIVE,216,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/98bf83b7-a2b8-ea70-88aa-7d1d9f33dbe0,0.98,95.8,64.14,3.04,26.15,11.32,0.94,0.0,67.16,60.87,377.75,76.14,64.03
PM2.5,VERY_POOR,2022-01-02 18:46:10+05:30,ACTIVE,349,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a1198ebc-db62-1c31-28c6-09d51441f153,2.14,231.21,153.48,2.95,26.87,24.04,0.94,0.01,80.83,60.62,399.26,83.97,45.29
PM2.5,POOR,2022-01-02 18:46:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,2.51,150.14,102.87,5.33,27.71,19.73,0.94,0.0,60.25,60.93,0.0,84.94,76.47
PM2.5,VERY_POOR,2022-01-02 18:46:12+05:30,ACTIVE,307,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c4ebd7e-00e2-3881-ca79-281a1ba5bc22,0.75,126.67,80.87,3.08,27.07,36.16,0.94,0.01,128.34,58.25,375.82,66.25,79.76
CO,SATISFACTORY,2022-01-02 18:46:12+05:30,ACTIVE,78,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f40c0b8e-248f-9f62-414e-7e2a7065d53e,2.79,31.09,14.99,1.98,27.46,59.15,0.93,0.0,92.6,57.86,89.09,60.18,42.26
PM2.5,POOR,2022-01-02 18:46:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,2.51,150.14,102.87,5.33,27.71,19.73,0.94,0.0,60.25,60.93,0.0,84.94,76.47
PM2.5,POOR,2022-01-02 18:46:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,2.51,150.14,102.87,5.33,27.71,19.73,0.94,0.0,60.25,60.93,0.0,84.94,76.47
PM2.5,POOR,2022-01-02 18:46:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,2.51,150.14,102.87,5.33,27.71,19.73,0.94,0.0,60.25,60.93,0.0,84.94,76.47
PM2.5,VERY_POOR,2022-01-02 18:46:14+05:30,ACTIVE,328,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2a072b6c-ec0b-d307-bdc6-86a8b585f5df,1.3,177.57,96.16,0.38,27.5,18.16,0.94,0.0,8.42,58.76,530.1,80.31,46.08
PM2.5,MODERATE,2022-01-02 18:46:14+05:30,ACTIVE,177,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3d3a569a-1a89-c3b6-671c-5675e4132c32,1.93,156.23,72.77,1.03,28.35,16.52,0.93,0.0,110.27,53.85,424.17,79.38,77.73
PM2.5,SATISFACTORY,2022-01-02 18:46:15+05:30,ACTIVE,77,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b4b9e3b8-fcfa-08c2-a9c5-2093748a116c,1.72,58.8,25.89,1.52,27.52,3.7,0.94,0.0,74.38,57.58,232.89,81.43,82.19
PM2.5,POOR,2022-01-02 18:46:15+05:30,ACTIVE,264,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2353b250-df9a-4108-8e2c-240955969d7e,2.7,166.56,85.37,3.02,27.66,0.0,0.94,0.0,82.4,59.19,0.0,69.11,104.04
PM2.5,VERY_POOR,2022-01-02 18:46:19+05:30,ACTIVE,343,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/6e5c898e-23ee-f77a-82f5-ebc4998f5f4a,1.53,192.33,121.22,5.12,27.49,68.63,0.94,0.0,76.03,59.15,198.24,74.67,67.92
PM2.5,MODERATE,2022-01-02 18:46:21+05:30,ACTIVE,108,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/145bacfd-da11-d35f-ed80-ce7475d9bf3d,1.13,68.73,41.12,5.46,28.57,13.07,0.94,0.0,29.16,56.13,0.0,71.21,68.14
PM2.5,VERY_POOR,2022-01-02 19:01:08+05:30,ACTIVE,326,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,1.79,155.81,101.99,1.63,27.45,0.37,0.94,0.0,1.58,59.35,298.83,76.41,85.89
PM2.5,VERY_POOR,2022-01-02 19:01:08+05:30,ACTIVE,326,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,1.79,155.81,101.99,1.63,27.45,0.37,0.94,0.0,1.58,59.35,298.83,76.41,85.89
PM2.5,MODERATE,2022-01-02 19:01:08+05:30,ACTIVE,155,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/12bd3b5b-a189-0d10-3a1f-20a0ba699d7f,1.9,69.85,39.45,2.02,27.47,25.35,0.93,0.0,26.37,56.91,0.0,79.1,64.49
NO2,SATISFACTORY,2022-01-02 19:01:10+05:30,ACTIVE,57,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0ede317b-62b5-86e2-de37-604271f37d73,1.08,20.68,11.55,0.21,25.91,24.33,0.94,0.0,21.15,64.59,405.0,77.63,90.28
PM2.5,MODERATE,2022-01-02 19:01:10+05:30,ACTIVE,164,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0541f9dd-2787-d791-9340-c30da7750de7,2.61,70.21,41.16,0.03,27.29,11.73,0.94,0.0,9.48,60.31,0.0,66.97,122.41
PM2.5,POOR,2022-01-02 19:01:10+05:30,ACTIVE,215,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02b868e6-59f7-9359-3ae3-6feaf0e6bd9f,3.77,112.32,67.95,12.21,26.1,20.9,0.93,0.0,14.7,59.89,115.28,78.12,106.45
PM10,SATISFACTORY,2022-01-02 19:01:10+05:30,ACTIVE,74,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/21ece4ba-0dcf-843a-16e0-35e0082277dd,2.57,57.04,25.9,3.94,26.98,0.93,0.94,0.0,9.69,58.84,441.0,84.37,114.38
PM2.5,POOR,2022-01-02 19:01:10+05:30,ACTIVE,217,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/98bf83b7-a2b8-ea70-88aa-7d1d9f33dbe0,0.8,95.96,66.56,2.73,25.05,4.65,0.94,0.0,7.19,64.62,399.08,76.21,71.37
PM2.5,VERY_POOR,2022-01-02 19:01:10+05:30,ACTIVE,349,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a1198ebc-db62-1c31-28c6-09d51441f153,2.43,284.63,189.79,3.43,26.53,22.62,0.94,0.0,17.99,62.12,394.1,84.19,46.44
PM2.5,POOR,2022-01-02 19:01:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,2.92,124.32,81.56,5.97,27.09,22.58,0.94,0.0,13.5,63.36,0.0,85.26,80.78
CO,SATISFACTORY,2022-01-02 19:01:12+05:30,ACTIVE,89,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f40c0b8e-248f-9f62-414e-7e2a7065d53e,2.87,33.71,17.5,2.17,26.98,58.32,0.93,0.0,24.68,59.41,88.18,60.19,42.26
PM2.5,POOR,2022-01-02 19:01:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,2.92,124.32,81.56,5.97,27.09,22.58,0.94,0.0,13.5,63.36,0.0,85.26,80.78
PM2.5,POOR,2022-01-02 19:01:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,2.92,124.32,81.56,5.97,27.09,22.58,0.94,0.0,13.5,63.36,0.0,85.26,80.78
PM2.5,VERY_POOR,2022-01-02 19:01:12+05:30,ACTIVE,306,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c4ebd7e-00e2-3881-ca79-281a1ba5bc22,0.89,133.2,85.44,3.45,26.51,33.26,0.94,0.0,15.09,60.13,382.52,65.56,83.3
PM2.5,POOR,2022-01-02 19:01:12+05:30,ACTIVE,247,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d90466f6-a69a-6989-e54a-eddb4dc47fd4,2.92,124.32,81.56,5.97,27.09,22.58,0.94,0.0,13.5,63.36,0.0,85.26,80.78
PM2.5,VERY_POOR,2022-01-02 19:01:14+05:30,ACTIVE,327,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2a072b6c-ec0b-d307-bdc6-86a8b585f5df,1.48,198.85,112.94,0.75,27.29,18.11,0.94,0.0,5.85,59.86,534.75,80.37,47.15
