route_id,trip_delay,license_plate,last_stop_arrival_time,trip_id,observationDateTime,trip_direction,vehicle_label,id,last_stop_id,actual_trip_start_time,location/type,location/coordinates/0,location/coordinates/1,speed
112U,235,GJ05BX2135,,17529042,2022-01-01T10:35:27+05:30,UP,C101,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-01T10:33:22+05:30,Point,72.833668,21.208615,20
117U,179,GJ05BX2829,10:32:27,17528193,2022-01-01T10:35:37+05:30,UP,C132,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1003,2022-01-01T10:30:47+05:30,Point,72.842136,21.190872,8
106D,355,GJ05BX3148,,17531800,2022-01-01T10:35:36+05:30,DN,C155,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6679,2022-01-01T10:31:05+05:30,Point,72.773562,21.133784,29
112U,109,GJ05BX3389,10:31:49,17529039,2022-01-01T10:35:40+05:30,UP,C180,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4240,2022-01-01T10:12:38+05:30,Point,72.840195,21.255318,18
17AU,96,GJ05CU0746,10:32:52,17530196,2022-01-01T10:35:42+05:30,UP,E001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1015,2022-01-01T09:42:12+05:30,Point,72.822815,21.208179,0
17AD,527,GJ05CU0594,10:28:45,17530281,2022-01-01T10:35:40+05:30,DN,E004,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4032,2022-01-01T09:46:50+05:30,Point,72.899564,21.229701,21
21D,415,GJ05CU1366,10:30:29,17531255,2022-01-01T10:35:39+05:30,DN,E007,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2072,2022-01-01T10:20:24+05:30,Point,72.871088,21.177353,41
14D,56,GJ05CU2034,10:34:46,17532682,2022-01-01T10:35:41+05:30,DN,E013,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2021,2022-01-01T10:25:56+05:30,Point,72.838975,21.230992,14
14D,1258,GJ05CU2445,,17532707,2022-01-01T10:35:31+05:30,DN,E017,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4042,2022-01-01T10:29:31+05:30,Point,72.855016,21.255332,0
21D,499,GJ05CU1303,10:23:29,17531281,2022-01-01T10:35:44+05:30,DN,E009,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-01T09:43:24+05:30,Point,72.83036,21.211439,19
21D,9,GJ05CU1096,10:35:25,17531245,2022-01-01T10:35:45+05:30,DN,E012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1016,2022-01-01T09:51:05+05:30,Point,72.830832,21.2116,23
21D,492,GJ05CU2147,10:13:11,17531260,2022-01-01T10:35:42+05:30,DN,E016,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4022,2022-01-01T10:13:21+05:30,Point,72.84823,21.14724,0
14U,53,GJ05CU2249,10:34:52,17532825,2022-01-01T10:35:42+05:30,UP,E019,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2018,2022-01-01T09:49:37+05:30,Point,72.832551,21.231363,31
21D,58,GJ05CU2015,,17531289,2022-01-01T10:35:44+05:30,DN,E023,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4022,2022-01-01T10:31:14+05:30,Point,72.865472,21.151705,0
17AD,171,GJ05CU2013,10:27:41,17530269,2022-01-01T10:35:41+05:30,DN,E025,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1016,2022-01-01T10:09:56+05:30,Point,72.838851,21.203128,0
17AD,40,GJ05CU2487,10:32:57,17530271,2022-01-01T10:35:42+05:30,DN,E030,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1012,2022-01-01T10:26:57+05:30,Point,72.806405,21.198064,0
21U,417,GJ05CU2258,10:31:54,17531211,2022-01-01T10:35:44+05:30,UP,E032,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2071,2022-01-01T09:47:18+05:30,Point,72.868823,21.153624,0
21D,20,GJ05CU2192,10:29:10,17531250,2022-01-01T10:35:40+05:30,DN,E040,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2074,2022-01-01T10:15:30+05:30,Point,72.871274,21.181789,0
21D,210,GJ05CU2414,10:32:33,17531285,2022-01-01T10:35:43+05:30,DN,E029,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2078,2022-01-01T10:05:48+05:30,Point,72.852817,21.193406,8
17AD,711,GJ05CU2361,10:27:21,17530270,2022-01-01T10:35:41+05:30,DN,E031,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1013,2022-01-01T10:19:16+05:30,Point,72.827782,21.211101,22
14D,70,GJ05CU2330,10:33:42,17532786,2022-01-01T10:35:42+05:30,DN,E033,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2004,2022-01-01T09:50:37+05:30,Point,72.79554,21.188911,29
14U,92,GJ05CU2286,10:34:21,17532753,2022-01-01T10:35:41+05:30,UP,E035,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4019,2022-01-01T10:26:21+05:30,Point,72.779729,21.164784,26
14U,317,GJ05CU2718,10:34:47,17532731,2022-01-01T10:35:42+05:30,UP,E039,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2009,2022-01-01T10:05:42+05:30,Point,72.79208,21.213563,37
17AU,107,GJ05CU2392,10:30:45,17530163,2022-01-01T10:35:40+05:30,UP,E043,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4033,2022-01-01T10:16:55+05:30,Point,72.895069,21.228239,0
14U,350,GJ05CU2891,10:34:21,17532835,2022-01-01T10:35:41+05:30,UP,E048,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2018,2022-01-01T09:52:41+05:30,Point,72.835139,21.231792,22
17AU,426,GJ05BX8308,10:32:20,17530175,2022-01-01T10:35:30+05:30,UP,H02,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1016,2022-01-01T09:48:06+05:30,Point,72.822628,21.20811,25
14D,144,GJ05CU2019,10:33:00,17532796,2022-01-01T10:35:40+05:30,DN,E044,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,1012,2022-01-01T09:56:15+05:30,Point,72.799175,21.192062,17
17AU,18,GJ05CU2756,10:32:28,17530176,2022-01-01T10:35:38+05:30,UP,E049,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2086,2022-01-01T09:59:38+05:30,Point,72.852951,21.210905,27
17AEU,38,GJ05BZ0059,09:45:13,17529869,2022-01-01T10:35:37+05:30,UP,H107,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4002,2022-01-01T09:18:41+05:30,Point,72.861673,21.088882,42
14D,63,GJ05BX8978,10:34:12,17532593,2022-01-01T10:35:32+05:30,DN,H12,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2022,2022-01-01T10:22:31+05:30,Point,72.838946,21.231137,0
402U,1596,GJ05BZ0790,10:17:05,17533543,2022-01-01T10:35:37+05:30,UP,H149,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2263,2022-01-01T08:56:16+05:30,Point,72.863105,21.190654,12
103VD,106,GJ05BZ0880,10:02:47,17531557,2022-01-01T10:35:31+05:30,DN,H157,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6951,2022-01-01T07:46:23+05:30,Point,72.873552,21.236125,42
137EU,177,GJ05BZ0884,10:25:30,17530823,2022-01-01T10:35:38+05:30,UP,H159,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2799,2022-01-01T10:09:26+05:30,Point,72.791321,21.216166,0
102U,2844,GJ05BZ0974,10:28:19,17533407,2022-01-01T10:35:29+05:30,UP,H165,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,10,2022-01-01T07:20:35+05:30,Point,72.840306,21.201148,31
254U,5819,GJ05BZ0625,09:18:23,17527707,2022-01-01T10:35:35+05:30,UP,H175,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4433,2022-01-01T08:08:03+05:30,Point,72.871803,21.162563,0
14D,1742,GJ05BX8365,,17532617,2022-01-01T10:35:37+05:30,DN,H11,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4042,2022-01-01T10:32:37+05:30,Point,72.855855,21.255291,0
137ED,83,GJ05BZ0732,10:22:29,17531352,2022-01-01T10:35:33+05:30,DN,H145,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4707,2022-01-01T10:16:49+05:30,Point,72.791706,21.223849,0
102D,367,GJ05BZ0883,10:33:54,17533444,2022-01-01T10:35:38+05:30,DN,H158,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2226,2022-01-01T10:21:50+05:30,Point,72.831442,21.226464,0
19U,18,GJ05BZ0584,09:50:54,17528041,2022-01-01T10:34:10+05:30,UP,H173,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,6881,2022-01-01T09:19:54+05:30,Point,72.931937,21.181383,23
213D,8648,GJ05BZ0644,10:24:13,17530623,2022-01-01T10:35:29+05:30,DN,H179,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4317,2022-01-01T07:51:17+05:30,Point,72.87796,21.212356,13
14U,29,GJ05BX8526,10:35:11,17532544,2022-01-01T10:35:31+05:30,UP,H19,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4015,2022-01-01T10:32:01+05:30,Point,72.760925,21.148438,28
16D,212,GJ05BZ0915,10:04:17,17526985,2022-01-01T10:35:37+05:30,DN,H208,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2068,2022-01-01T07:49:58+05:30,Point,72.858413,21.217102,46
16D,1003,GJ05BZ1074,10:10:13,17526998,2022-01-01T10:35:35+05:30,DN,H214,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,2068,2022-01-01T10:31:43+05:30,Point,72.871935,21.164372,52
14D,791,GJ05BX8979,,17532609,2022-01-01T10:35:38+05:30,DN,H23,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4042,2022-01-01T10:23:07+05:30,Point,72.855597,21.255286,0
16U,1179,GJ05BZ1889,10:02:35,17526773,2022-01-01T10:35:36+05:30,UP,H243,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,4252,2022-01-01T09:59:59+05:30,Point,72.881048,21.215141,0
