uv/avgOverTime,o3/avgOverTime,pm2p5/avgOverTime,airQualityLevel,co2/avgOverTime,pm10/avgOverTime,co/avgOverTime,observationDateTime,deviceStatus,no2/avgOverTime,airTemperature/avgOverTime,illuminance/avgOverTime,ambientNoise/avgOverTime,aqiMajorPollutant,so2/avgOverTime,relativeHumidity/avgOverTime,id,atmosphericPressure/avgOverTime,airQualityIndex
0.78,34.34,21.89,SATISFACTORY,348.71,36.71,0.47,2022-01-01T12:16:13+05:30,ACTIVE,24.53,27.98,1432.03,102.01,NO2,0.93,57.64,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,66
0.91,32.17,18.28,SATISFACTORY,335.64,42.09,0.61,2022-01-01T12:46:14+05:30,ACTIVE,26.13,28.62,2104.72,102.01,NO2,1.46,57.09,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,66
0.85,35.38,19.89,SATISFACTORY,344.12,37.51,0.48,2022-01-01T12:31:14+05:30,ACTIVE,24.45,28.21,1690.72,102.01,NO2,1.04,57.73,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,66
0.69,28.42,26.01,SATISFACTORY,354.89,43.4,0.52,2022-01-01T11:46:12+05:30,ACTIVE,32.6,27.02,1437.43,102.01,NO2,1.15,55.86,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,67
0.98,32.26,17.34,SATISFACTORY,326.1,36.83,0.65,2022-01-01T13:01:16+05:30,ACTIVE,22.55,29.17,2286.23,102.01,NO2,1.54,55.66,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,66
1.07,34.76,15.13,SATISFACTORY,321.05,37.02,0.59,2022-01-01T13:31:16+05:30,ACTIVE,13.7,30.36,2388.22,102.01,NO2,1.24,52.59,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,64
1.04,34.16,16.66,SATISFACTORY,321.27,31.6,0.61,2022-01-01T13:16:16+05:30,ACTIVE,17.71,29.68,2395.34,102.01,NO2,1.36,54.26,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,64
0.25,35.62,15.99,SATISFACTORY,360.87,38.74,0.84,2022-01-01T16:31:15+05:30,ACTIVE,15,31.98,2564.08,102.01,NO2,2.12,44.67,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,57
0.31,36.79,15.47,SATISFACTORY,355.19,37.12,0.79,2022-01-01T16:16:15+05:30,ACTIVE,11.23,31.89,2915.14,102.01,NO2,1.93,45.1,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,57
0.18,35.53,12.69,SATISFACTORY,357.97,25.45,0.76,2022-01-01T16:46:15+05:30,ACTIVE,16.5,31.9,2028.81,102.01,NO2,1.97,45.12,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,57
0.12,38.83,8.96,SATISFACTORY,345.99,16.38,0.5,2022-01-01T17:01:15+05:30,ACTIVE,12.02,31.53,1374.25,102.01,NO2,1.54,45.4,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,57
0.36,39.25,12.78,SATISFACTORY,347.06,26.44,0.65,2022-01-01T16:01:14+05:30,ACTIVE,10.99,31.66,2839.31,102.01,NO2,1.69,46.71,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,60
0.06,32.92,11.61,SATISFACTORY,334.97,33.72,0.61,2022-01-01T17:31:16+05:30,ACTIVE,24.72,30.7,878.7,102.01,NO2,2.1,46.4,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,55
0.09,37.47,10.45,SATISFACTORY,340.14,28.96,0.46,2022-01-01T17:16:15+05:30,ACTIVE,15.41,31.08,1104.77,102.01,NO2,1.71,45.8,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,55
0.04,31.43,14.06,SATISFACTORY,329.31,34.51,0.63,2022-01-01T17:46:15+05:30,ACTIVE,32.67,30.09,583.28,102.01,NO2,2.22,48.51,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,55
0.53,37.74,9.93,SATISFACTORY,333.83,18.77,0.55,2022-01-01T15:31:14+05:30,ACTIVE,12.6,31.09,3091.77,102.01,NO2,1.44,48.83,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,60
1.03,35.15,14.46,SATISFACTORY,312.77,30.51,0.67,2022-01-01T14:01:17+05:30,ACTIVE,10.53,30.8,2812.29,102.01,NO2,1.31,50.91,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,64
0.77,34.25,13.25,SATISFACTORY,311.94,29.58,0.58,2022-01-01T14:31:15+05:30,ACTIVE,13.25,30.76,2540.45,102.01,NO2,1.27,50.67,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,62
0.7,31.61,9.78,SATISFACTORY,317.1,23.13,0.79,2022-01-01T15:01:16+05:30,ACTIVE,12.46,30.87,2802.47,102.01,NO2,1.66,48.62,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,62
0.45,39.61,9.98,SATISFACTORY,340.16,19.63,0.54,2022-01-01T15:46:14+05:30,ACTIVE,11.04,31.38,2812.9,102.01,NO2,1.46,47.87,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,60
0.75,32.56,10.53,SATISFACTORY,311.49,24.55,0.64,2022-01-01T14:46:15+05:30,ACTIVE,13.68,30.78,2862.39,102.01,NO2,1.4,50.12,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,62
0.9,36.45,13.46,SATISFACTORY,312.11,30.1,0.51,2022-01-01T14:16:16+05:30,ACTIVE,8.21,30.75,2440.69,102.01,NO2,1.08,50.69,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,62
0.61,34.75,10.45,SATISFACTORY,325.36,21.67,0.74,2022-01-01T15:16:15+05:30,ACTIVE,12.96,30.99,2908.22,102.01,NO2,1.65,48.51,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,60
1.07,34.75,15.1,SATISFACTORY,317.52,37.03,0.69,2022-01-01T13:46:15+05:30,ACTIVE,12.46,30.79,2634.63,102.01,NO2,1.35,51.33,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,64
0.2,14.15,28.16,SATISFACTORY,398.71,41.78,0.66,2022-01-01T10:01:13+05:30,ACTIVE,39.33,24.02,758.62,102.01,NO2,1.23,60.69,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,69
0.29,20.36,26.39,SATISFACTORY,390.41,42.29,0.55,2022-01-01T10:31:15+05:30,ACTIVE,32.64,25.13,858.98,102.01,NO2,0.96,58.36,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,68
0.34,22.45,24.34,SATISFACTORY,389.55,38.3,0.52,2022-01-01T10:46:14+05:30,ACTIVE,32.23,24.98,860.75,102.01,NO2,0.91,59.09,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,68
0.25,17.07,27.88,SATISFACTORY,394.32,42.76,0.62,2022-01-01T10:16:13+05:30,ACTIVE,35.9,24.78,874.41,102.01,NO2,1.1,58.92,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,68
0.44,25.32,24.07,SATISFACTORY,384.86,36.55,0.44,2022-01-01T11:01:13+05:30,ACTIVE,31.78,25.24,923.93,102.01,NO2,0.85,58.87,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,68
0.61,28,27.19,SATISFACTORY,369.42,42.44,0.54,2022-01-01T11:31:11+05:30,ACTIVE,33.16,26.4,1269.08,102.01,NO2,1.11,56.79,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,67
0.53,27.99,26.47,SATISFACTORY,379.34,39.34,0.47,2022-01-01T11:16:11+05:30,ACTIVE,31.55,25.88,1026.87,102.01,NO2,0.91,57.65,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,67
0,0,25.36,SATISFACTORY,479.62,63.26,3.97,2022-01-01T23:01:13+05:30,ACTIVE,79.6,23.56,1.74,102.01,CO,7.24,69.22,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,99
0,0,24.83,SATISFACTORY,456.48,62.81,3.47,2022-01-01T22:46:13+05:30,ACTIVE,81.68,23.88,1.69,102.01,CO,6.48,67.92,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,99
0,0,21.66,MODERATE,475.84,40.33,2.53,2022-01-01T23:46:14+05:30,ACTIVE,67.26,23.16,1.52,102.01,CO,4.84,70.03,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,104
0,0,22.63,SATISFACTORY,421.14,46.88,2.14,2022-01-01T22:31:14+05:30,ACTIVE,76.95,24.12,1.67,102.01,CO,4.71,66.51,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,99
0,0,23.16,MODERATE,488.37,56.01,3.73,2022-01-01T23:31:13+05:30,ACTIVE,76.02,23.36,1.63,102.01,CO,6.92,69.81,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,104
0,0,24.97,MODERATE,481.08,62.67,3.91,2022-01-01T23:16:13+05:30,ACTIVE,78.49,23.41,1.75,102.01,CO,7.39,69.57,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.94,104
0,5.03,39.12,SATISFACTORY,393.99,59.82,4,2022-01-01T21:01:15+05:30,ACTIVE,43.53,23.94,3.06,82.78,PM2.5,8.24,75.26,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,89
0,10.15,38.71,SATISFACTORY,435.53,61.57,3.57,2022-01-01T22:01:16+05:30,ACTIVE,13.34,23.54,3.11,82.1,PM2.5,6.51,77.85,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,89
0,8.29,38.47,SATISFACTORY,392.75,58.44,3.23,2022-01-01T21:16:14+05:30,ACTIVE,25.41,23.89,3.09,82.6,PM2.5,6.45,76.21,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,89
0,8.92,38.02,SATISFACTORY,415.49,56.89,3.27,2022-01-01T21:31:16+05:30,ACTIVE,18.21,23.8,3.12,82.75,PM2.5,6.25,77.31,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,89
0,7.79,43.22,MODERATE,456.75,65.66,3.94,2022-01-01T22:16:15+05:30,ACTIVE,26.05,23.36,3.04,82.12,CO,7.05,78.51,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,102
0,7.9,38.73,SATISFACTORY,425.92,59.34,3.45,2022-01-01T21:46:16+05:30,ACTIVE,19.85,23.68,3.12,82.65,PM2.5,6.61,77.32,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,89
0,3.21,39,SATISFACTORY,396.92,58.96,4.44,2022-01-01T20:46:15+05:30,ACTIVE,53.39,24,3.09,83.4,PM2.5,9,74.53,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,89
0,4.57,36.56,SATISFACTORY,372.9,62.53,3.71,2022-01-01T20:16:15+05:30,ACTIVE,51.04,24.42,3.17,83.4,PM2.5,7.85,73.11,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,89
0,4.18,35.9,SATISFACTORY,385.65,58.38,4.03,2022-01-01T20:31:16+05:30,ACTIVE,51.46,24.21,3.17,83.52,PM2.5,8.15,74,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,89
0,6.73,26.09,SATISFACTORY,272.03,39.57,1.33,2022-01-01T18:01:09+05:30,ACTIVE,41.43,27.88,366.93,83.72,PM2.5,3.17,57.1,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,94
0,2.52,25.79,SATISFACTORY,277.58,42.02,1.43,2022-01-01T18:16:08+05:30,ACTIVE,48.12,27.54,181.79,83.5,PM2.5,3.44,58.46,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,93
0,1.89,44.84,SATISFACTORY,342.61,69,2.9,2022-01-01T19:46:17+05:30,ACTIVE,54.5,24.9,3.24,83.37,PM2.5,6.55,70.73,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,91
0,0.11,31.91,SATISFACTORY,297.27,48.17,2.36,2022-01-01T18:46:10+05:30,ACTIVE,58.68,26.56,18,83.57,PM2.5,5.11,62.1,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,93
0,2.03,27.01,SATISFACTORY,285.8,46.78,1.84,2022-01-01T18:31:09+05:30,ACTIVE,52.82,27.08,66.27,83.33,PM2.5,4.15,60.2,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,93
0,0.11,34.97,SATISFACTORY,314.18,51.2,2.76,2022-01-01T19:01:09+05:30,ACTIVE,61.27,26.03,5.32,83.63,PM2.5,6.01,64.34,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,91
0,0,36.27,SATISFACTORY,343.18,59.86,3.66,2022-01-01T19:16:16+05:30,ACTIVE,66.22,25.47,3.37,83.58,PM2.5,7.75,67.13,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,91
0,1.69,43.28,SATISFACTORY,344.19,67,3.13,2022-01-01T19:31:15+05:30,ACTIVE,57.81,25.07,3.18,83.46,PM2.5,7.01,69.77,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,91
0,2.04,40.07,SATISFACTORY,361.18,64.98,3.73,2022-01-01T20:01:17+05:30,ACTIVE,57.98,24.67,3.24,83.38,PM2.5,7.97,71.42,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,89
0.1,38.44,49.92,MODERATE,264.63,68.02,0.49,2022-01-01T12:01:15+05:30,ACTIVE,17.45,24.39,2041.28,82.53,PM2.5,2.21,71.69,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,114
0.11,37.45,46.53,MODERATE,270.15,63.13,0.56,2022-01-01T12:16:15+05:30,ACTIVE,19.18,24.85,2105.39,82.75,PM2.5,2.3,70.38,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,111
0.13,42.07,43.99,MODERATE,265.46,59.78,0.55,2022-01-01T12:46:15+05:30,ACTIVE,16.54,25.96,2372.12,82.59,PM2.5,2.46,67.9,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,111
0.12,38.68,45.94,MODERATE,270.32,61.86,0.6,2022-01-01T12:31:15+05:30,ACTIVE,20.38,25.37,2228.58,82.65,PM2.5,2.52,69.13,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,111
0.1,35.77,50.58,MODERATE,265.32,69.25,0.49,2022-01-01T11:46:14+05:30,ACTIVE,18.83,23.88,2000.93,82.5,PM2.5,2.26,72.91,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,114
0.13,43.99,40.6,MODERATE,260.26,57,0.49,2022-01-01T13:01:08+05:30,ACTIVE,10.28,26.5,2669.34,83,PM2.5,2.09,66.21,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,111
0.13,40.63,35.05,MODERATE,250.82,50.74,0.52,2022-01-01T13:31:08+05:30,ACTIVE,9.35,27.66,3755.48,83.38,PM2.5,1.72,62.72,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,106
0.13,39.64,37.44,MODERATE,256.31,54.36,0.59,2022-01-01T13:16:09+05:30,ACTIVE,11.04,27.11,3666.56,83.49,PM2.5,2.01,64.4,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,106
0.04,27.4,21.95,SATISFACTORY,260.39,35.79,0.81,2022-01-01T16:31:09+05:30,ACTIVE,20.42,28.9,2834.74,83.43,PM2.5,1.66,55.04,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,96
0.05,27.35,24.27,SATISFACTORY,254.88,35.85,0.73,2022-01-01T16:16:08+05:30,ACTIVE,19.05,28.98,3148.86,83.94,PM2.5,1.68,55.12,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,96
0.03,32.35,19.71,SATISFACTORY,259.65,33.42,0.67,2022-01-01T16:46:08+05:30,ACTIVE,15.61,28.82,2389.14,83.03,PM2.5,1.56,55.03,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,96
0.02,25.02,23.16,SATISFACTORY,259.33,35.05,0.79,2022-01-01T17:01:08+05:30,ACTIVE,20.28,28.75,1751.99,83.13,PM2.5,1.84,54.43,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,96
0.07,27.57,22.49,SATISFACTORY,255.88,33.77,0.79,2022-01-01T16:01:16+05:30,ACTIVE,20.5,28.8,3452.69,83.46,PM2.5,1.79,55.59,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,97
0.01,25.42,23.06,SATISFACTORY,260.04,35.4,0.87,2022-01-01T17:31:08+05:30,ACTIVE,25.93,28.27,936.93,83.25,PM2.5,2.29,56.01,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,94
0.01,18.56,23.81,SATISFACTORY,264.05,36.85,1.05,2022-01-01T17:16:08+05:30,ACTIVE,29.99,28.55,1360.46,83.32,PM2.5,2.35,54.93,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,94
0.01,20.03,23.75,SATISFACTORY,261.11,35.12,0.92,2022-01-01T17:46:09+05:30,ACTIVE,28.54,28.09,611.3,83.24,PM2.5,2.46,56.33,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,94
0.12,34.26,24.2,SATISFACTORY,250.27,35.3,0.57,2022-01-01T15:31:15+05:30,ACTIVE,10.83,28.56,4645.48,83.14,PM2.5,1.42,57.17,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,97
0.13,43.12,31.65,MODERATE,250.7,45.33,0.54,2022-01-01T14:01:10+05:30,ACTIVE,6.56,28.08,3724.42,82.68,PM2.5,1.45,60.89,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,106
0.15,40.63,28.14,MODERATE,249.35,41.02,0.53,2022-01-01T14:31:08+05:30,ACTIVE,7.45,28.42,4545.27,83.05,PM2.5,1.45,59.38,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,101
0.15,42.25,26.08,MODERATE,250.91,38.47,0.48,2022-01-01T15:01:09+05:30,ACTIVE,6.73,28.39,3685.35,82.75,PM2.5,1.33,58.7,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,101
0.11,26.86,24.6,SATISFACTORY,254.61,35.54,0.79,2022-01-01T15:46:15+05:30,ACTIVE,18.28,28.62,3611.48,83.15,PM2.5,1.7,56.2,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,97
0.17,44.54,27.61,MODERATE,253.2,40.87,0.5,2022-01-01T14:46:08+05:30,ACTIVE,5.88,28.43,4746.14,82.94,PM2.5,1.31,58.92,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,101
0.12,38.5,29.6,MODERATE,249.95,41.76,0.63,2022-01-01T14:16:08+05:30,ACTIVE,8.93,28.27,3705.06,82.96,PM2.5,1.66,59.9,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,101
0.12,40.98,23.77,SATISFACTORY,247.74,35.31,0.43,2022-01-01T15:16:16+05:30,ACTIVE,6.99,28.4,4554.51,82.82,PM2.5,1.28,58.26,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.94,97
